Year,UnqID,Date,Weather,Time,Day,Round,Dir,Path,Mode,Count
2022_spring,SC03,09/07/2022,n/a,07:45:00,Weekend,X,Southbound,n/a,Cycles,7
2022_spring,SC03,09/07/2022,n/a,08:00:00,Weekend,X,Southbound,n/a,Cycles,5
2022_spring,SC03,09/07/2022,n/a,08:15:00,Weekend,X,Southbound,n/a,Cycles,11
2022_spring,SC03,09/07/2022,n/a,08:30:00,Weekend,X,Southbound,n/a,Cycles,5
2022_spring,SC03,09/07/2022,n/a,08:45:00,Weekend,X,Southbound,n/a,Cycles,4
2022_spring,SC03,09/07/2022,n/a,09:00:00,Weekend,X,Southbound,n/a,Cycles,6
2022_spring,SC03,09/07/2022,n/a,09:15:00,Weekend,X,Southbound,n/a,Cycles,5
2022_spring,SC03,09/07/2022,n/a,09:30:00,Weekend,X,Southbound,n/a,Cycles,2
2022_spring,SC03,09/07/2022,n/a,09:45:00,Weekend,X,Southbound,n/a,Cycles,7
2022_spring,SC03,09/07/2022,n/a,10:00:00,Weekend,X,Southbound,n/a,Cycles,10
2022_spring,SC03,09/07/2022,n/a,10:15:00,Weekend,X,Southbound,n/a,Cycles,5
2022_spring,SC03,09/07/2022,n/a,10:30:00,Weekend,X,Southbound,n/a,Cycles,4
2022_spring,SC03,09/07/2022,n/a,10:45:00,Weekend,X,Southbound,n/a,Cycles,11
2022_spring,SC03,09/07/2022,n/a,11:00:00,Weekend,X,Southbound,n/a,Cycles,6
2022_spring,SC03,09/07/2022,n/a,11:15:00,Weekend,X,Southbound,n/a,Cycles,4
2022_spring,SC03,09/07/2022,n/a,11:30:00,Weekend,X,Southbound,n/a,Cycles,8
2022_spring,SC03,09/07/2022,n/a,11:45:00,Weekend,X,Southbound,n/a,Cycles,10
2022_spring,SC03,09/07/2022,n/a,12:00:00,Weekend,X,Southbound,n/a,Cycles,21
2022_spring,SC03,09/07/2022,n/a,12:15:00,Weekend,X,Southbound,n/a,Cycles,10
2022_spring,SC03,09/07/2022,n/a,12:30:00,Weekend,X,Southbound,n/a,Cycles,20
2022_spring,SC03,09/07/2022,n/a,12:45:00,Weekend,X,Southbound,n/a,Cycles,9
2022_spring,SC03,09/07/2022,n/a,13:00:00,Weekend,X,Southbound,n/a,Cycles,13
2022_spring,SC03,09/07/2022,n/a,13:15:00,Weekend,X,Southbound,n/a,Cycles,15
2022_spring,SC03,09/07/2022,n/a,13:30:00,Weekend,X,Southbound,n/a,Cycles,12
2022_spring,SC03,09/07/2022,n/a,13:45:00,Weekend,X,Southbound,n/a,Cycles,7
2022_spring,SC03,09/07/2022,n/a,14:00:00,Weekend,X,Southbound,n/a,Cycles,11
2022_spring,SC03,09/07/2022,n/a,14:15:00,Weekend,X,Southbound,n/a,Cycles,8
2022_spring,SC03,09/07/2022,n/a,14:30:00,Weekend,X,Southbound,n/a,Cycles,12
2022_spring,SC03,09/07/2022,n/a,14:45:00,Weekend,X,Southbound,n/a,Cycles,15
2022_spring,SC03,09/07/2022,n/a,15:00:00,Weekend,X,Southbound,n/a,Cycles,6
2022_spring,SC03,09/07/2022,n/a,15:15:00,Weekend,X,Southbound,n/a,Cycles,13
2022_spring,SC03,09/07/2022,n/a,15:30:00,Weekend,X,Southbound,n/a,Cycles,8
2022_spring,SC03,09/07/2022,n/a,15:45:00,Weekend,X,Southbound,n/a,Cycles,11
2022_spring,SC03,09/07/2022,n/a,16:00:00,Weekend,X,Southbound,n/a,Cycles,12
2022_spring,SC03,09/07/2022,n/a,16:15:00,Weekend,X,Southbound,n/a,Cycles,15
2022_spring,SC03,09/07/2022,n/a,16:30:00,Weekend,X,Southbound,n/a,Cycles,11
2022_spring,SC03,09/07/2022,n/a,16:45:00,Weekend,X,Southbound,n/a,Cycles,10
2022_spring,SC03,09/07/2022,n/a,17:00:00,Weekend,X,Southbound,n/a,Cycles,16
2022_spring,SC03,09/07/2022,n/a,17:15:00,Weekend,X,Southbound,n/a,Cycles,12
2022_spring,SC03,09/07/2022,n/a,17:30:00,Weekend,X,Southbound,n/a,Cycles,6
2022_spring,SC03,09/07/2022,n/a,17:45:00,Weekend,X,Southbound,n/a,Cycles,18
2022_spring,SC03,09/07/2022,n/a,18:00:00,Weekend,X,Southbound,n/a,Cycles,9
2022_spring,SC03,09/07/2022,n/a,18:15:00,Weekend,X,Southbound,n/a,Cycles,14
2022_spring,SC03,09/07/2022,n/a,18:30:00,Weekend,X,Southbound,n/a,Cycles,7
2022_spring,SC03,09/07/2022,n/a,18:45:00,Weekend,X,Southbound,n/a,Cycles,5
2022_spring,SC03,09/07/2022,n/a,19:00:00,Weekend,X,Southbound,n/a,Cycles,5
2022_spring,SC03,09/07/2022,n/a,19:15:00,Weekend,X,Southbound,n/a,Cycles,8
2022_spring,SC03,09/07/2022,n/a,19:30:00,Weekend,X,Southbound,n/a,Cycles,5
2022_spring,SC03,09/07/2022,n/a,19:45:00,Weekend,X,Southbound,n/a,Cycles,6
2022_spring,SC03,09/07/2022,n/a,20:00:00,Weekend,X,Southbound,n/a,Cycles,8
2022_spring,SC03,09/07/2022,n/a,20:15:00,Weekend,X,Southbound,n/a,Cycles,5
2022_spring,SC03,09/07/2022,n/a,20:30:00,Weekend,X,Southbound,n/a,Cycles,5
2022_spring,SC03,09/07/2022,n/a,20:45:00,Weekend,X,Southbound,n/a,Cycles,11
2022_spring,SC03,09/07/2022,n/a,21:00:00,Weekend,X,Southbound,n/a,Cycles,5
2022_spring,SC03,09/07/2022,n/a,21:15:00,Weekend,X,Southbound,n/a,Cycles,9
2022_spring,SC03,09/07/2022,n/a,21:30:00,Weekend,X,Southbound,n/a,Cycles,10
2022_spring,SC03,09/07/2022,n/a,21:45:00,Weekend,X,Southbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,06:00:00,Weekend,Y,Northbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,06:15:00,Weekend,Y,Northbound,n/a,Cycles,1
2022_spring,SC03,10/07/2022,n/a,06:30:00,Weekend,Y,Northbound,n/a,Cycles,2
2022_spring,SC03,10/07/2022,n/a,06:45:00,Weekend,Y,Northbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,07:00:00,Weekend,Y,Northbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,07:15:00,Weekend,Y,Northbound,n/a,Cycles,8
2022_spring,SC03,10/07/2022,n/a,07:30:00,Weekend,Y,Northbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,07:45:00,Weekend,Y,Northbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,08:00:00,Weekend,Y,Northbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,08:15:00,Weekend,Y,Northbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,08:30:00,Weekend,Y,Northbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,08:45:00,Weekend,Y,Northbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,09:00:00,Weekend,Y,Northbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,09:15:00,Weekend,Y,Northbound,n/a,Cycles,8
2022_spring,SC03,10/07/2022,n/a,09:30:00,Weekend,Y,Northbound,n/a,Cycles,7
2022_spring,SC03,10/07/2022,n/a,09:45:00,Weekend,Y,Northbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,10:00:00,Weekend,Y,Northbound,n/a,Cycles,7
2022_spring,SC03,10/07/2022,n/a,10:15:00,Weekend,Y,Northbound,n/a,Cycles,13
2022_spring,SC03,10/07/2022,n/a,10:30:00,Weekend,Y,Northbound,n/a,Cycles,7
2022_spring,SC03,10/07/2022,n/a,10:45:00,Weekend,Y,Northbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,11:00:00,Weekend,Y,Northbound,n/a,Cycles,16
2022_spring,SC03,10/07/2022,n/a,11:15:00,Weekend,Y,Northbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,11:30:00,Weekend,Y,Northbound,n/a,Cycles,11
2022_spring,SC03,10/07/2022,n/a,11:45:00,Weekend,Y,Northbound,n/a,Cycles,7
2022_spring,SC03,10/07/2022,n/a,12:00:00,Weekend,Y,Northbound,n/a,Cycles,11
2022_spring,SC03,10/07/2022,n/a,12:15:00,Weekend,Y,Northbound,n/a,Cycles,7
2022_spring,SC03,10/07/2022,n/a,12:30:00,Weekend,Y,Northbound,n/a,Cycles,14
2022_spring,SC03,10/07/2022,n/a,12:45:00,Weekend,Y,Northbound,n/a,Cycles,17
2022_spring,SC03,10/07/2022,n/a,13:00:00,Weekend,Y,Northbound,n/a,Cycles,12
2022_spring,SC03,10/07/2022,n/a,13:15:00,Weekend,Y,Northbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,13:30:00,Weekend,Y,Northbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,13:45:00,Weekend,Y,Northbound,n/a,Cycles,13
2022_spring,SC03,10/07/2022,n/a,14:00:00,Weekend,Y,Northbound,n/a,Cycles,12
2022_spring,SC03,10/07/2022,n/a,14:15:00,Weekend,Y,Northbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,14:30:00,Weekend,Y,Northbound,n/a,Cycles,15
2022_spring,SC03,10/07/2022,n/a,14:45:00,Weekend,Y,Northbound,n/a,Cycles,7
2022_spring,SC03,10/07/2022,n/a,15:00:00,Weekend,Y,Northbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,15:15:00,Weekend,Y,Northbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,15:30:00,Weekend,Y,Northbound,n/a,Cycles,14
2022_spring,SC03,10/07/2022,n/a,15:45:00,Weekend,Y,Northbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,16:00:00,Weekend,Y,Northbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,16:15:00,Weekend,Y,Northbound,n/a,Cycles,9
2022_spring,SC03,10/07/2022,n/a,16:30:00,Weekend,Y,Northbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,16:45:00,Weekend,Y,Northbound,n/a,Cycles,7
2022_spring,SC03,10/07/2022,n/a,17:00:00,Weekend,Y,Northbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,17:15:00,Weekend,Y,Northbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,17:30:00,Weekend,Y,Northbound,n/a,Cycles,13
2022_spring,SC03,10/07/2022,n/a,17:45:00,Weekend,Y,Northbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,18:00:00,Weekend,Y,Northbound,n/a,Cycles,8
2022_spring,SC03,10/07/2022,n/a,18:15:00,Weekend,Y,Northbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,18:30:00,Weekend,Y,Northbound,n/a,Cycles,8
2022_spring,SC03,10/07/2022,n/a,18:45:00,Weekend,Y,Northbound,n/a,Cycles,11
2022_spring,SC03,10/07/2022,n/a,19:00:00,Weekend,Y,Northbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,19:15:00,Weekend,Y,Northbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,19:30:00,Weekend,Y,Northbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,19:45:00,Weekend,Y,Northbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,20:00:00,Weekend,Y,Northbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,20:15:00,Weekend,Y,Northbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,20:30:00,Weekend,Y,Northbound,n/a,Cycles,2
2022_spring,SC03,10/07/2022,n/a,20:45:00,Weekend,Y,Northbound,n/a,Cycles,1
2022_spring,SC03,10/07/2022,n/a,21:00:00,Weekend,Y,Northbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,21:15:00,Weekend,Y,Northbound,n/a,Cycles,7
2022_spring,SC03,10/07/2022,n/a,21:30:00,Weekend,Y,Northbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,21:45:00,Weekend,Y,Northbound,n/a,Cycles,1
2022_spring,SC03,10/07/2022,n/a,06:00:00,Weekend,Y,Southbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,06:15:00,Weekend,Y,Southbound,n/a,Cycles,2
2022_spring,SC03,10/07/2022,n/a,06:30:00,Weekend,Y,Southbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,06:45:00,Weekend,Y,Southbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,07:00:00,Weekend,Y,Southbound,n/a,Cycles,2
2022_spring,SC03,10/07/2022,n/a,07:15:00,Weekend,Y,Southbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,07:30:00,Weekend,Y,Southbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,07:45:00,Weekend,Y,Southbound,n/a,Cycles,1
2022_spring,SC03,10/07/2022,n/a,08:00:00,Weekend,Y,Southbound,n/a,Cycles,2
2022_spring,SC03,10/07/2022,n/a,08:15:00,Weekend,Y,Southbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,08:30:00,Weekend,Y,Southbound,n/a,Cycles,9
2022_spring,SC03,10/07/2022,n/a,08:45:00,Weekend,Y,Southbound,n/a,Cycles,23
2022_spring,SC03,10/07/2022,n/a,09:00:00,Weekend,Y,Southbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,09:15:00,Weekend,Y,Southbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,09:30:00,Weekend,Y,Southbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,09:45:00,Weekend,Y,Southbound,n/a,Cycles,7
2022_spring,SC03,10/07/2022,n/a,10:00:00,Weekend,Y,Southbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,10:15:00,Weekend,Y,Southbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,10:30:00,Weekend,Y,Southbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,10:45:00,Weekend,Y,Southbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,11:00:00,Weekend,Y,Southbound,n/a,Cycles,9
2022_spring,SC03,10/07/2022,n/a,11:15:00,Weekend,Y,Southbound,n/a,Cycles,19
2022_spring,SC03,10/07/2022,n/a,11:30:00,Weekend,Y,Southbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,11:45:00,Weekend,Y,Southbound,n/a,Cycles,11
2022_spring,SC03,10/07/2022,n/a,12:00:00,Weekend,Y,Southbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,12:15:00,Weekend,Y,Southbound,n/a,Cycles,9
2022_spring,SC03,10/07/2022,n/a,12:30:00,Weekend,Y,Southbound,n/a,Cycles,12
2022_spring,SC03,10/07/2022,n/a,12:45:00,Weekend,Y,Southbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,13:00:00,Weekend,Y,Southbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,13:15:00,Weekend,Y,Southbound,n/a,Cycles,12
2022_spring,SC03,10/07/2022,n/a,13:30:00,Weekend,Y,Southbound,n/a,Cycles,9
2022_spring,SC03,10/07/2022,n/a,13:45:00,Weekend,Y,Southbound,n/a,Cycles,14
2022_spring,SC03,10/07/2022,n/a,14:00:00,Weekend,Y,Southbound,n/a,Cycles,15
2022_spring,SC03,10/07/2022,n/a,14:15:00,Weekend,Y,Southbound,n/a,Cycles,16
2022_spring,SC03,10/07/2022,n/a,14:30:00,Weekend,Y,Southbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,14:45:00,Weekend,Y,Southbound,n/a,Cycles,10
2022_spring,SC03,10/07/2022,n/a,15:00:00,Weekend,Y,Southbound,n/a,Cycles,8
2022_spring,SC03,10/07/2022,n/a,15:15:00,Weekend,Y,Southbound,n/a,Cycles,11
2022_spring,SC03,10/07/2022,n/a,15:30:00,Weekend,Y,Southbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,15:45:00,Weekend,Y,Southbound,n/a,Cycles,13
2022_spring,SC03,10/07/2022,n/a,16:00:00,Weekend,Y,Southbound,n/a,Cycles,13
2022_spring,SC03,10/07/2022,n/a,16:15:00,Weekend,Y,Southbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,16:30:00,Weekend,Y,Southbound,n/a,Cycles,8
2022_spring,SC03,10/07/2022,n/a,16:45:00,Weekend,Y,Southbound,n/a,Cycles,8
2022_spring,SC03,10/07/2022,n/a,17:00:00,Weekend,Y,Southbound,n/a,Cycles,8
2022_spring,SC03,10/07/2022,n/a,17:15:00,Weekend,Y,Southbound,n/a,Cycles,12
2022_spring,SC03,10/07/2022,n/a,17:30:00,Weekend,Y,Southbound,n/a,Cycles,7
2022_spring,SC03,10/07/2022,n/a,17:45:00,Weekend,Y,Southbound,n/a,Cycles,13
2022_spring,SC03,10/07/2022,n/a,18:00:00,Weekend,Y,Southbound,n/a,Cycles,12
2022_spring,SC03,10/07/2022,n/a,18:15:00,Weekend,Y,Southbound,n/a,Cycles,8
2022_spring,SC03,10/07/2022,n/a,18:30:00,Weekend,Y,Southbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,18:45:00,Weekend,Y,Southbound,n/a,Cycles,8
2022_spring,SC03,10/07/2022,n/a,19:00:00,Weekend,Y,Southbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,19:15:00,Weekend,Y,Southbound,n/a,Cycles,3
2022_spring,SC03,10/07/2022,n/a,19:30:00,Weekend,Y,Southbound,n/a,Cycles,5
2022_spring,SC03,10/07/2022,n/a,19:45:00,Weekend,Y,Southbound,n/a,Cycles,8
2022_spring,SC03,10/07/2022,n/a,20:00:00,Weekend,Y,Southbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,20:15:00,Weekend,Y,Southbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,20:30:00,Weekend,Y,Southbound,n/a,Cycles,1
2022_spring,SC03,10/07/2022,n/a,20:45:00,Weekend,Y,Southbound,n/a,Cycles,4
2022_spring,SC03,10/07/2022,n/a,21:00:00,Weekend,Y,Southbound,n/a,Cycles,1
2022_spring,SC03,10/07/2022,n/a,21:15:00,Weekend,Y,Southbound,n/a,Cycles,11
2022_spring,SC03,10/07/2022,n/a,21:30:00,Weekend,Y,Southbound,n/a,Cycles,6
2022_spring,SC03,10/07/2022,n/a,21:45:00,Weekend,Y,Southbound,n/a,Cycles,6
2022_spring,SC03,08/07/2022,n/a,06:00:00,Weekday,C,Northbound,n/a,Cycles,6
2022_spring,SC03,08/07/2022,n/a,06:15:00,Weekday,C,Northbound,n/a,Cycles,5
2022_spring,SC03,08/07/2022,n/a,06:30:00,Weekday,C,Northbound,n/a,Cycles,9
2022_spring,SC03,08/07/2022,n/a,06:45:00,Weekday,C,Northbound,n/a,Cycles,16
2022_spring,SC03,08/07/2022,n/a,07:00:00,Weekday,C,Northbound,n/a,Cycles,13
2022_spring,SC03,08/07/2022,n/a,07:15:00,Weekday,C,Northbound,n/a,Cycles,23
2022_spring,SC03,08/07/2022,n/a,07:30:00,Weekday,C,Northbound,n/a,Cycles,14
2022_spring,SC03,08/07/2022,n/a,07:45:00,Weekday,C,Northbound,n/a,Cycles,24
2022_spring,SC03,08/07/2022,n/a,08:00:00,Weekday,C,Northbound,n/a,Cycles,16
2022_spring,SC03,08/07/2022,n/a,08:15:00,Weekday,C,Northbound,n/a,Cycles,18
2022_spring,SC03,08/07/2022,n/a,08:30:00,Weekday,C,Northbound,n/a,Cycles,14
2022_spring,SC03,08/07/2022,n/a,08:45:00,Weekday,C,Northbound,n/a,Cycles,16
2022_spring,SC03,08/07/2022,n/a,09:00:00,Weekday,C,Northbound,n/a,Cycles,12
2022_spring,SC03,08/07/2022,n/a,09:15:00,Weekday,C,Northbound,n/a,Cycles,10
2022_spring,SC03,08/07/2022,n/a,09:30:00,Weekday,C,Northbound,n/a,Cycles,8
2022_spring,SC03,08/07/2022,n/a,09:45:00,Weekday,C,Northbound,n/a,Cycles,5
2022_spring,SC03,08/07/2022,n/a,10:00:00,Weekday,C,Northbound,n/a,Cycles,9
2022_spring,SC03,08/07/2022,n/a,10:15:00,Weekday,C,Northbound,n/a,Cycles,11
2022_spring,SC03,08/07/2022,n/a,10:30:00,Weekday,C,Northbound,n/a,Cycles,7
2022_spring,SC03,08/07/2022,n/a,10:45:00,Weekday,C,Northbound,n/a,Cycles,8
2022_spring,SC03,08/07/2022,n/a,11:00:00,Weekday,C,Northbound,n/a,Cycles,5
2022_spring,SC03,08/07/2022,n/a,11:15:00,Weekday,C,Northbound,n/a,Cycles,8
2022_spring,SC03,08/07/2022,n/a,11:30:00,Weekday,C,Northbound,n/a,Cycles,7
2022_spring,SC03,08/07/2022,n/a,11:45:00,Weekday,C,Northbound,n/a,Cycles,4
2022_spring,SC03,08/07/2022,n/a,12:00:00,Weekday,C,Northbound,n/a,Cycles,9
2022_spring,SC03,08/07/2022,n/a,12:15:00,Weekday,C,Northbound,n/a,Cycles,15
2022_spring,SC03,08/07/2022,n/a,12:30:00,Weekday,C,Northbound,n/a,Cycles,4
2022_spring,SC03,08/07/2022,n/a,12:45:00,Weekday,C,Northbound,n/a,Cycles,6
2022_spring,SC03,08/07/2022,n/a,13:00:00,Weekday,C,Northbound,n/a,Cycles,10
2022_spring,SC03,08/07/2022,n/a,13:15:00,Weekday,C,Northbound,n/a,Cycles,4
2022_spring,SC03,08/07/2022,n/a,13:30:00,Weekday,C,Northbound,n/a,Cycles,13
2022_spring,SC03,08/07/2022,n/a,13:45:00,Weekday,C,Northbound,n/a,Cycles,13
2022_spring,SC03,08/07/2022,n/a,14:00:00,Weekday,C,Northbound,n/a,Cycles,11
2022_spring,SC03,08/07/2022,n/a,14:15:00,Weekday,C,Northbound,n/a,Cycles,16
2022_spring,SC03,08/07/2022,n/a,14:30:00,Weekday,C,Northbound,n/a,Cycles,7
2022_spring,SC03,08/07/2022,n/a,14:45:00,Weekday,C,Northbound,n/a,Cycles,7
2022_spring,SC03,08/07/2022,n/a,15:00:00,Weekday,C,Northbound,n/a,Cycles,14
2022_spring,SC03,08/07/2022,n/a,15:15:00,Weekday,C,Northbound,n/a,Cycles,11
2022_spring,SC03,08/07/2022,n/a,15:30:00,Weekday,C,Northbound,n/a,Cycles,7
2022_spring,SC03,08/07/2022,n/a,15:45:00,Weekday,C,Northbound,n/a,Cycles,9
2022_spring,SC03,08/07/2022,n/a,16:00:00,Weekday,C,Northbound,n/a,Cycles,12
2022_spring,SC03,08/07/2022,n/a,16:15:00,Weekday,C,Northbound,n/a,Cycles,9
2022_spring,SC03,08/07/2022,n/a,16:30:00,Weekday,C,Northbound,n/a,Cycles,14
2022_spring,SC03,08/07/2022,n/a,16:45:00,Weekday,C,Northbound,n/a,Cycles,11
2022_spring,SC03,08/07/2022,n/a,17:00:00,Weekday,C,Northbound,n/a,Cycles,15
2022_spring,SC03,08/07/2022,n/a,17:15:00,Weekday,C,Northbound,n/a,Cycles,11
2022_spring,SC03,08/07/2022,n/a,17:30:00,Weekday,C,Northbound,n/a,Cycles,9
2022_spring,SC03,08/07/2022,n/a,17:45:00,Weekday,C,Northbound,n/a,Cycles,9
2022_spring,SC03,08/07/2022,n/a,18:00:00,Weekday,C,Northbound,n/a,Cycles,14
2022_spring,SC03,08/07/2022,n/a,18:15:00,Weekday,C,Northbound,n/a,Cycles,8
2022_spring,SC03,08/07/2022,n/a,18:30:00,Weekday,C,Northbound,n/a,Cycles,13
2022_spring,SC03,08/07/2022,n/a,18:45:00,Weekday,C,Northbound,n/a,Cycles,13
2022_spring,SC03,08/07/2022,n/a,19:00:00,Weekday,C,Northbound,n/a,Cycles,10
2022_spring,SC03,08/07/2022,n/a,19:15:00,Weekday,C,Northbound,n/a,Cycles,9
2022_spring,SC03,08/07/2022,n/a,19:30:00,Weekday,C,Northbound,n/a,Cycles,4
2022_spring,SC03,08/07/2022,n/a,19:45:00,Weekday,C,Northbound,n/a,Cycles,5
2022_spring,SC03,08/07/2022,n/a,20:00:00,Weekday,C,Northbound,n/a,Cycles,3
